tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
259,25:41.2,30:01.0,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42470,Subscriber,1979,1
1014,25:52.2,42:46.6,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,46935,Customer,1969,0
333,41:54.4,47:28.1,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44684,Customer,1969,0
138,42:26.7,44:45.4,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,44785,Customer,1969,0
1416,44:01.2,07:37.3,3280,Astor Place,40.7192822,-74.07126188,3205,JC Medical Center,40.71653978,-74.04963791,42277,Customer,1969,0
635,44:46.2,55:21.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,45255,Customer,1969,0
150,47:10.7,49:40.9,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48754,Customer,1969,0
512,49:56.7,58:29.7,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42456,Customer,1969,0
140,00:23.1,02:43.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,44785,Customer,1969,0
305,01:12.8,06:18.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,35159,Subscriber,1991,1
944,01:20.4,17:04.5,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,30811,Customer,1969,0
2159,03:00.8,39:00.1,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,43139,Customer,1969,0
238,12:25.3,16:23.4,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,46926,Subscriber,1987,1
272,15:54.2,20:26.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,45086,Subscriber,1977,2
804,21:37.5,35:01.9,3280,Astor Place,40.7192822,-74.07126188,3483,Montgomery St,40.71942,-74.05099,44762,Subscriber,1960,1
225,22:57.7,26:43.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,40907,Customer,1969,0
1307,31:15.1,53:03.1,3679,Bergen Ave,40.72210379,-74.071455,3194,McGinley Square,40.72533993,-74.06762213,34039,Subscriber,1987,1
224,32:34.7,36:19.3,3213,Van Vorst Park,40.71848892,-74.04772663,3481,York St,40.71649,-74.04105,42311,Customer,1969,0
1031,43:15.8,00:27.8,3638,Washington St,40.7242941,-74.0354826,3212,Christ Hospital,40.73478582,-74.05044364,42434,Customer,1969,0
316,44:15.2,49:31.5,3681,Grand St,40.71517768,-74.03768331,3638,Washington St,40.7242941,-74.0354826,44241,Customer,1969,0
454,50:17.8,57:52.4,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,27759,Customer,1969,0
276,50:55.0,55:31.3,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.04630454,45543,Subscriber,1960,1
174,51:11.7,54:06.2,3267,Morris Canal,40.71241882,-74.03852552,3481,York St,40.71649,-74.04105,42370,Subscriber,1980,1
437,00:05.1,07:22.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,27102,Customer,1969,0
557,02:41.2,11:58.2,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42191,Customer,1969,0
239,08:51.1,12:50.5,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,46926,Subscriber,1985,1
1041,09:59.4,27:21.0,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,45086,Subscriber,1960,1
162,10:15.4,12:58.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,48754,Customer,1969,0
654,11:12.6,22:07.2,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,41620,Subscriber,1994,1
562,19:24.4,28:46.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,43090,Customer,1969,0
316,19:52.7,25:09.2,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,47255,Customer,1969,0
2469,27:24.1,08:34.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,41724,Customer,1969,0
12458,31:27.5,59:06.2,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,44370,Customer,1969,0
823,33:21.5,47:05.0,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,44989,Customer,1969,0
503,38:13.8,46:37.1,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,44415,Customer,1969,0
706,42:32.9,54:19.1,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,43544,Customer,1969,0
1061,48:56.3,06:38.3,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,43402,Subscriber,1966,1
316,49:16.0,54:32.5,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,44392,Customer,1969,0
417,56:36.1,03:33.4,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,40907,Customer,1969,0
262,58:47.3,03:10.0,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,46226,Customer,1969,0
116,03:49.9,05:46.8,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,45255,Subscriber,1986,1
79,06:01.6,07:21.0,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42159,Customer,1969,0
248,06:02.5,10:10.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,45339,Subscriber,1989,1
140,06:35.5,08:55.8,3220,5 Corners Library,40.73496102,-74.05950308,3206,Hilltop,40.7311689,-74.0575736,47257,Customer,1969,0
307,07:54.0,13:01.3,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,44059,Customer,1969,0
491,08:36.6,16:47.6,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42494,Customer,1969,0
1236,10:18.3,30:55.1,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,42575,Customer,1969,0
1264,12:37.4,33:42.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.7177325,-74.043845,46226,Customer,1969,0
775,16:03.7,28:59.2,3276,Marin Light Rail,40.71458404,-74.04281706,3278,Monmouth and 6th,40.72568548,-74.04879034,43803,Customer,1969,0
242,19:58.9,24:00.9,3206,Hilltop,40.7311689,-74.0575736,3220,5 Corners Library,40.73496102,-74.05950308,47257,Customer,1969,0
725,22:01.9,34:07.2,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,27759,Subscriber,1979,1
483,22:17.8,30:20.9,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,29913,Customer,1969,0
155,22:59.4,25:34.8,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,42370,Subscriber,1985,1
210,25:13.3,28:43.4,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,44664,Customer,1969,0
439,27:02.5,34:22.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42596,Customer,1969,0
1601,31:00.0,57:41.5,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42779,Customer,1969,0
475,33:23.6,41:19.2,3220,5 Corners Library,40.73496102,-74.05950308,3273,Manila & 1st,40.72165072,-74.04288411,47257,Customer,1969,0
900,36:00.0,51:00.2,3212,Christ Hospital,40.73478582,-74.05044364,3638,Washington St,40.7242941,-74.0354826,42219,Customer,1969,0
1669,39:22.9,07:12.2,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,44505,Subscriber,1969,1
808,41:33.3,55:02.1,3211,Newark Ave,40.72152515,-74.04630454,3272,Jersey & 3rd,40.72333159,-74.04595256,47256,Subscriber,1989,1
358,42:42.0,48:40.2,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,48740,Customer,1969,0
1040,46:38.7,03:58.9,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,30811,Customer,1969,0
316,51:11.5,56:28.1,3209,Brunswick St,40.7241765,-74.0506564,3275,Columbus Drive,40.7183552,-74.03891444,44872,Customer,1969,0
423,51:51.4,58:54.7,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,46527,Customer,1969,0
678,59:16.9,10:35.6,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,35159,Customer,1969,0
456,00:43.6,08:19.7,3273,Manila & 1st,40.72165072,-74.04288411,3205,JC Medical Center,40.71653978,-74.04963791,38470,Customer,1969,0
420,03:01.1,10:02.0,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,28367,Customer,1969,0
645,06:02.0,16:47.2,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,27759,Subscriber,1979,1
1336,07:15.4,29:31.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,31661,Customer,1969,0
2545,08:43.8,51:09.5,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,38470,Customer,1969,0
250,14:34.0,18:44.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,47256,Subscriber,1989,1
1766,14:43.8,44:10.1,3279,Dixon Mills,40.72163014,-74.04996783,3638,Washington St,40.7242941,-74.0354826,27102,Customer,1969,0
1691,16:07.1,44:18.2,3279,Dixon Mills,40.72163014,-74.04996783,3638,Washington St,40.7242941,-74.0354826,40056,Customer,1969,0
302,16:32.5,21:34.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42370,Subscriber,1977,2
2672,18:22.0,02:54.9,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,40907,Customer,1998,1
1081,22:21.6,40:23.5,3677,Glenwood Ave,40.72755147,-74.07106072,3210,Pershing Field,40.74267714,-74.05178863,33959,Customer,1969,0
1551,22:42.3,48:33.7,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,40093,Customer,1969,0
219,23:40.1,27:20.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,45256,Customer,1969,0
192,25:13.2,28:25.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,38990,Customer,1969,0
492,27:51.4,36:03.7,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,43997,Customer,1969,0
675,30:02.0,41:17.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3276,Marin Light Rail,40.71458404,-74.04281706,43803,Customer,1969,0
470,35:46.2,43:36.5,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,38990,Customer,1969,0
476,38:01.8,45:58.6,3194,McGinley Square,40.72533993,-74.06762213,3191,Union St,40.7182113,-74.0836394,43507,Customer,1969,0
625,38:02.9,48:28.9,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,28583,Customer,1969,0
551,46:24.2,55:35.6,3199,Newport Pkwy,40.7287448,-74.0321082,3269,Brunswick & 6th,40.72601173,-74.05038893,42494,Customer,1969,0
1170,49:59.0,09:29.7,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,27708,Customer,1969,0
358,51:29.6,57:27.8,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,38470,Customer,1969,0
425,52:19.0,59:24.2,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458404,-74.04281706,25265,Customer,1990,1
1947,54:22.0,26:49.7,3481,York St,40.71649,-74.04105,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,42435,Customer,1969,0
615,55:03.5,05:18.6,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,42614,Customer,1969,0
386,56:19.5,02:46.0,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,31661,Customer,1969,0
142,57:05.2,59:27.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,31092,Customer,1969,0
358,57:10.8,03:09.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,41620,Customer,1969,0
143,58:34.7,00:57.8,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,44415,Customer,1969,0
603,00:25.5,10:29.4,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,31659,Customer,1969,0
535,00:31.8,09:27.6,3191,Union St,40.7182113,-74.0836394,3194,McGinley Square,40.72533993,-74.06762213,43507,Customer,1969,0
607,00:58.7,11:06.2,3195,Sip Ave,40.7308971,-74.06391263,3640,Journal Square,40.73367,-74.0625,43739,Customer,1969,0
222,04:33.7,08:15.8,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,40697,Customer,1969,0
396,15:29.2,22:06.1,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29403,Customer,1969,0
878,20:51.4,35:30.3,3681,Grand St,40.71517768,-74.03768331,3269,Brunswick & 6th,40.72601173,-74.05038893,44787,Subscriber,1990,1
346,23:07.4,28:53.5,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,31092,Customer,1969,0
198,24:08.6,27:27.1,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,44721,Customer,1969,0
524,27:47.8,36:32.7,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,44452,Customer,1969,0
88,29:20.4,30:48.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,43997,Customer,1969,0
779,31:14.0,44:13.8,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42495,Subscriber,1994,1
341,36:18.0,41:59.2,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,44505,Customer,1969,0
542,42:03.6,51:06.0,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,44452,Customer,1969,0
509,42:28.5,50:58.3,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,40709,Customer,1969,0
292,46:19.2,51:12.0,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29727,Customer,1969,0
276,51:24.1,56:00.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,48930,Customer,1969,0
247,54:25.6,58:33.3,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,40124,Customer,1969,0
289,56:06.9,00:56.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,45340,Customer,1969,0
566,01:05.1,10:31.2,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,44370,Customer,1996,1
267,01:05.2,05:33.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,46265,Customer,1969,0
530,02:35.6,11:25.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,39740,Subscriber,1991,2
591,04:05.0,13:56.5,3194,McGinley Square,40.72533993,-74.06762213,3694,Jackson Square,40.71113,-74.0789,40907,Customer,1969,0
200,18:27.3,21:47.9,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,40866,Customer,1969,0
382,23:11.7,29:33.9,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,30850,Customer,1969,0
1225,25:42.1,46:07.5,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,48754,Customer,1969,0
310,27:17.7,32:28.5,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,46935,Customer,1969,0
1033,28:55.1,46:08.6,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44452,Customer,1969,0
372,29:46.0,35:58.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,31483,Customer,1969,0
1974,29:50.7,02:45.1,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755147,-74.07106072,44683,Customer,1969,0
1218,30:12.9,50:31.8,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,33911,Customer,1969,0
963,31:33.8,47:36.9,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,31659,Customer,1969,0
335,32:40.5,38:16.3,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42161,Customer,1969,0
680,43:19.7,54:39.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,42331,Subscriber,1990,1
1862,44:53.7,15:55.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,44671,Customer,1969,0
122,56:57.5,59:00.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,38113,Customer,1969,0
548,59:08.1,08:17.0,3194,McGinley Square,40.72533993,-74.06762213,3209,Brunswick St,40.7241765,-74.0506564,39661,Customer,1969,0
2144,00:08.3,35:53.1,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,41697,Customer,1969,0
484,03:04.1,11:08.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3213,Van Vorst Park,40.71848892,-74.04772663,46530,Customer,1969,0
1287,05:33.7,27:01.3,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,43803,Customer,1969,0
291,12:14.7,17:06.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42108,Customer,1969,0
9907,17:41.3,02:48.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3194,McGinley Square,40.72533993,-74.06762213,42494,Customer,1969,0
236,46:44.3,50:40.5,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,40866,Customer,1969,0
439,48:34.5,55:53.8,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,33959,Customer,1969,0
193,51:04.7,54:17.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42812,Customer,1969,0
446,57:49.0,05:15.4,3276,Marin Light Rail,40.71458404,-74.04281706,3209,Brunswick St,40.7241765,-74.0506564,44731,Customer,1969,0
223,01:33.2,05:16.6,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,46473,Subscriber,1991,1
1384,01:43.0,24:47.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,48740,Customer,1969,0
437,03:29.8,10:47.3,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,39661,Customer,1969,0
2632,35:41.0,19:33.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29072,Customer,1969,0
298,05:09.6,10:08.5,3681,Grand St,40.71517768,-74.03768331,3205,JC Medical Center,40.71653978,-74.04963791,31659,Customer,1969,0
76,06:30.2,07:47.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29731,Customer,1969,0
343,09:21.3,15:04.6,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,39391,Customer,1969,0
2101,49:52.5,24:53.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,44671,Customer,1969,0
387,52:48.5,59:16.2,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,40697,Customer,1969,0
1867,53:26.0,24:33.7,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,45372,Customer,1969,0
380,02:54.2,09:15.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,40709,Customer,1969,0
578,04:00.3,13:38.9,3196,Riverview Park,40.7443187,-74.0439909,3206,Hilltop,40.7311689,-74.0575736,49503,Customer,1969,0
139,23:57.5,26:17.0,3194,McGinley Square,40.72533993,-74.06762213,3679,Bergen Ave,40.72210379,-74.071455,33911,Customer,1969,0
2033,34:35.8,08:29.0,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,29387,Customer,1969,0
546,42:34.7,51:41.5,3206,Hilltop,40.7311689,-74.0575736,3280,Astor Place,40.7192822,-74.07126188,49503,Customer,1969,0
227,09:39.4,13:26.6,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,45340,Customer,1969,0
634,44:45.4,55:19.8,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,28433,Customer,1969,0
234,19:23.7,23:18.6,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,43402,Subscriber,1966,1
569,37:45.8,47:15.0,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,35159,Customer,1969,0
264,40:20.9,44:45.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,45340,Customer,1969,0
261,43:38.8,47:59.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,34039,Subscriber,1987,1
663,47:03.9,58:07.5,3681,Grand St,40.71517768,-74.03768331,3269,Brunswick & 6th,40.72601173,-74.05038893,42331,Subscriber,1990,1
479,59:03.4,07:03.0,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,42120,Customer,1969,0
301,05:28.1,10:30.1,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44381,Customer,1969,0
